datetime,symbol,time,open,high,low,close,volume,amount,next_page_token
2025-03-18 13:30:00,SPY,1742304600000,564.8,565.02,564.13,564.17,568492,320981842.6096013,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:31:00,SPY,1742304660000,564.19,564.35,564.08,564.3,159754,90130542.17194022,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:32:00,SPY,1742304720000,564.3,564.64,564.17,564.38,182899,103236844.6666,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:33:00,SPY,1742304780000,564.38,564.7,564.37,564.495,99593,56227092.57170014,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:34:00,SPY,1742304840000,564.5,564.56,563.95,564.05,167300,94383000.21190006,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:35:00,SPY,1742304900000,564.05,564.06,563.59,563.805,210914,118912693.9847998,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:36:00,SPY,1742304960000,563.795,563.795,563.38,563.491,178700,100710868.32900015,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:37:00,SPY,1742305020000,563.491,563.491,562.95,563.11,258034,145309782.03710023,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:38:00,SPY,1742305080000,563.1099,563.36,562.8407,563.2037,207107,116625404.63860025,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:39:00,SPY,1742305140000,563.2037,563.3799,562.62,562.79,193495,108931020.63750002,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:40:00,SPY,1742305200000,562.76,562.8,562.28,562.61,200803,112950597.8116999,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:41:00,SPY,1742305260000,562.59,563.11,562.345,563.02,260160,146414834.3022997,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:42:00,SPY,1742305320000,563.0294,563.32,562.94,563.2275,142118,80027195.76760001,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:43:00,SPY,1742305380000,563.2275,563.42,562.87,562.9,149622,84271482.41670005,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:44:00,SPY,1742305440000,562.9,562.9099,561.6728,561.75,402828,226438811.5235005,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:45:00,SPY,1742305500000,561.75,561.7674,561.13,561.64,291359,163580079.3967003,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:46:00,SPY,1742305560000,561.64,561.835,561.4401,561.45,150135,84317725.93060003,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:47:00,SPY,1742305620000,561.44,561.89,561.37,561.6,160201,89977113.31900008,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:48:00,SPY,1742305680000,561.6,561.8699,561.34,561.71,156998,88166774.83490008,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:49:00,SPY,1742305740000,561.71,562.28,561.63,561.89,288366,162064508.99689972,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:50:00,SPY,1742305800000,561.89,562.21,561.5307,561.5883,135371,76051291.14469992,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:51:00,SPY,1742305860000,561.5883,562.17,561.48,562.07,144256,81061417.88979985,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:52:00,SPY,1742305920000,562.07,562.08,561.43,561.58,160832,90327152.1574999,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:53:00,SPY,1742305980000,561.58,561.69,561.25,561.59,147288,82690722.96000004,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
2025-03-18 13:54:00,SPY,1742306040000,561.59,561.84,561.26,561.35,132691,74508259.01949982,a2xpbmUyLjB8U1BZfDFtaW58MTc0MjI4MzUyNTY0MXwxNzQyNTY1NTcwMDAw
